CAT,STRT,COMP,SALE,DIV,METRO,SLPR,CONPR,LOTV,CLOS,FINC,AREA,FNBS,FNSQ,DET,CON,MFGS,BEDR,FULB,HAFB,STOR,FPLS,GAR,BASE,WALS,WAL1,WAL2,DECK,PATI,PRCH,FUEL,HEAT,ACS,SQFS,WEIGHT,AREA_F,FNSQ_F,SLPR_F,CONPR_F,LOTV_F,SQFS_F,AUTH
3,199907,0,0,1,2,0,0,0,0,01,435600,0,0,1,0,3,2,2,1,2,1,4,01,2,01,10,1,2,2,04,02,2,1200,36,1,0,0,0,0,0,199906
3,199606,0,0,1,2,0,0,0,0,01,87120,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,2,2,2,04,03,2,2000,42,0,0,0,0,0,0,199606
3,199906,0,0,1,2,0,0,0,0,01,0,2,0,1,0,3,2,1,1,1,0,4,01,2,05,10,2,2,2,03,03,2,1400,40,0,0,0,0,0,0,199905
3,199909,199911,0,1,2,0,0,0,0,01,435600,2,0,1,0,1,3,1,1,1,0,2,01,2,05,10,1,2,2,04,03,2,1680,40,1,0,0,0,0,0,199907
3,0,0,0,1,2,0,0,0,0,04,435600,0,0,1,0,3,2,1,0,1,1,4,04,2,01,10,2,2,1,03,02,2,902,39,1,0,0,0,0,1,199807
3,199806,0,0,1,2,0,0,0,0,04,174240,2,0,1,0,3,2,1,1,1,0,4,01,2,01,10,1,2,1,05,04,2,902,42,0,0,0,0,0,1,199806
3,199911,0,0,1,2,0,0,0,0,00,0,0,0,1,0,0,0,9,9,0,9,0,00,0,00,00,0,0,0,00,00,0,0,43,0,0,0,0,0,0,199910
3,199809,199903,0,1,2,0,0,0,0,04,43560,0,0,1,0,3,3,1,0,2,0,4,04,2,01,10,2,2,2,04,03,2,1280,39,0,0,0,0,0,0,199808
4,199811,199906,0,1,2,0,0,0,0,01,6666,2,0,2,0,3,2,1,1,2,0,4,01,2,05,10,1,2,2,01,04,2,902,31,0,0,0,0,0,1,199811
1,199804,199809,199902,2,1,200000,0,40000,2,01,11000,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,2,2,2,01,01,1,2042,84,0,0,0,0,0,0,199803
1,199905,199909,199906,2,1,178100,0,30000,2,01,11900,0,0,1,2,3,3,2,0,2,0,1,03,2,05,10,2,1,2,02,02,1,2200,20,0,0,0,0,0,0,199905
1,199904,199908,199903,2,1,256000,0,80000,2,01,10890,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,2,2,1,02,02,1,2751,40,0,0,0,0,0,0,199904
1,199903,0,199905,2,1,404900,0,0,2,01,0,0,0,2,1,3,2,2,0,1,0,1,03,2,03,10,2,1,2,02,02,1,2011,19,0,0,0,0,0,0,199812
1,199809,199904,199902,2,1,160000,0,0,2,01,2613,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,2,2,2,02,02,1,2052,52,0,0,0,0,0,0,199809
1,199811,199911,199910,2,1,0,0,0,0,00,5071,1,400,1,2,3,3,2,1,2,1,1,01,2,05,10,2,2,2,02,02,1,2398,19,0,0,0,0,0,0,199811
1,199902,199906,199905,2,1,200000,0,46000,2,01,10000,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,1,02,02,1,2376,51,0,0,0,0,0,0,199902
1,199906,0,200001,2,1,134900,0,32000,2,01,20000,2,0,1,2,3,3,2,0,2,0,4,01,2,05,10,1,2,2,02,02,1,1300,36,0,0,0,0,0,0,199906
1,199902,199908,199811,2,1,199800,0,35000,2,01,52272,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,04,03,2,2325,38,0,0,0,0,0,0,199902
1,199905,199909,199904,2,1,293800,0,0,1,01,0,0,0,1,2,3,2,2,0,2,1,2,02,1,05,02,2,2,2,02,02,1,2849,27,0,0,0,0,0,0,199905
1,199812,199906,199809,2,1,325000,0,90000,2,01,6000,1,1000,1,2,3,4,2,1,2,0,2,01,2,01,10,1,2,1,04,03,2,3753,52,0,0,0,0,0,0,199812
1,199808,199906,199902,2,1,180000,0,45000,2,01,8550,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,2,2,2,02,02,1,2564,19,0,0,0,0,0,0,199808
1,199910,200002,199911,2,1,309000,0,100000,2,01,87120,2,0,1,2,3,4,3,0,2,1,2,01,2,05,10,1,2,1,03,02,1,2644,51,1,0,0,0,0,0,199908
1,199611,199801,199904,2,1,186000,0,0,1,00,15400,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,1,2,1,01,02,1,2462,42,0,0,0,0,0,0,199611
1,199901,199905,199901,2,1,179000,0,30000,2,04,8288,0,0,1,2,3,2,2,0,1,0,1,03,2,05,10,2,1,2,02,02,1,1933,52,0,0,0,0,0,0,199812
1,199912,0,200001,2,1,0,0,0,0,00,0,2,0,1,2,3,5,2,1,2,1,3,01,2,05,10,1,2,1,02,01,1,3284,59,0,0,0,0,0,0,199912
1,199903,199906,199906,2,1,245000,0,45000,1,01,20000,2,0,1,2,3,4,2,1,2,1,3,01,2,02,10,1,2,2,02,02,1,2800,29,0,0,0,0,0,0,199903
1,199906,0,199908,2,1,0,0,0,0,01,5000,0,0,1,2,3,2,2,0,1,0,2,02,2,05,10,2,2,2,02,02,1,1817,72,0,0,0,0,0,0,199906
1,199807,199908,199807,2,1,152000,0,20000,2,04,5600,0,0,1,2,3,2,2,0,1,0,2,02,2,05,10,2,1,2,02,02,1,1815,84,0,0,0,0,0,0,199806
1,199903,0,199902,2,1,144500,0,25000,2,04,5000,2,0,1,2,3,2,2,0,1,0,1,01,2,05,10,2,2,1,02,02,1,1646,144,0,0,0,0,0,0,199903
1,199902,200002,199907,2,1,0,0,0,0,01,5000,0,0,1,2,3,3,2,0,1,0,1,04,2,05,10,1,2,2,02,02,1,1404,19,0,0,0,0,0,0,199902
1,199905,0,199901,2,1,500000,0,195300,2,01,87120,2,0,1,2,3,4,3,1,2,2,3,01,1,04,07,2,1,2,03,02,1,5400,19,1,0,0,0,1,0,199905
1,199903,199909,199805,2,1,139900,0,14000,2,01,5369,2,0,2,2,3,3,2,1,2,0,2,01,1,05,07,1,2,2,02,02,1,2290,56,0,0,0,0,1,0,199803
1,200001,0,200002,2,1,313700,0,0,2,01,5445,2,0,1,2,3,4,2,1,2,0,2,01,2,05,10,2,1,2,02,02,1,2836,22,0,0,0,0,0,0,199912
1,200001,0,0,2,1,0,0,0,0,00,34312,2,0,1,0,3,3,2,1,2,1,2,01,2,05,10,1,2,1,03,02,1,2971,44,0,0,0,0,0,0,199912
1,199909,200003,200002,2,1,230000,0,60000,2,01,52272,2,0,1,2,3,4,2,1,2,1,2,01,1,05,07,1,2,1,03,02,1,2624,53,0,0,0,0,0,0,199907
1,199904,199909,199907,2,1,78000,0,15000,2,01,2000,0,0,2,2,3,2,1,1,2,0,4,03,1,05,02,1,2,2,01,01,1,1040,156,0,0,0,0,0,0,199812
1,199906,199910,199909,2,1,254300,0,40000,2,01,14835,1,200,1,2,3,3,2,1,2,0,1,01,2,05,10,2,2,2,02,02,1,2246,36,0,0,0,0,0,0,199906
1,199907,200003,200001,2,1,189600,0,36000,2,01,17874,2,0,1,2,3,4,2,1,2,1,2,01,2,05,10,1,2,2,01,01,1,2778,72,0,0,0,0,0,0,199906
1,199809,199908,199901,2,1,125900,0,14000,2,01,4000,0,0,2,1,3,2,1,1,2,1,1,03,1,05,02,1,2,1,02,02,1,1688,39,0,0,0,0,0,0,199809
1,199904,199909,199908,2,1,190000,0,0,2,02,0,2,0,1,2,3,3,1,1,2,0,4,01,2,05,10,2,2,2,02,02,2,1975,38,0,0,0,0,0,0,199902
1,199903,199908,199909,2,1,310900,0,40000,2,01,11000,1,400,1,2,3,4,3,1,2,1,2,01,1,05,07,2,1,2,02,02,1,3067,21,0,0,0,0,0,0,199901
1,199808,199904,199806,2,1,114000,0,32900,2,01,10890,2,0,1,2,2,4,2,1,2,1,2,01,1,05,02,2,2,2,02,02,2,1930,19,0,0,0,0,0,0,199808
1,199803,199811,199902,2,1,109000,0,30000,2,02,4000,2,0,2,2,3,3,1,1,2,0,4,01,2,05,10,2,2,2,02,02,1,1404,42,0,0,0,0,0,0,199803
1,199911,200002,199909,2,1,184600,0,32000,2,04,11544,0,0,1,2,3,2,2,0,1,0,2,03,1,05,07,2,1,2,02,02,1,2283,35,0,0,0,0,0,0,199911
1,199806,199901,199809,2,1,459000,0,125000,2,01,13492,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,3149,84,0,0,0,0,0,0,199806
1,199903,199909,199902,2,1,504900,0,125000,2,01,13406,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,3627,19,0,0,0,0,0,0,199902
1,199904,199907,199902,2,1,239000,0,70000,2,01,18000,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,2,2,2,02,02,1,2700,20,0,0,0,0,0,0,199904
1,199902,199912,199904,2,1,119900,0,0,2,02,4000,0,0,2,1,3,2,1,1,2,0,1,03,1,05,02,1,2,1,02,02,1,1340,55,0,0,0,0,0,0,199901
1,199908,0,0,2,1,0,0,0,0,00,0,2,0,1,0,3,2,1,1,2,0,1,01,2,03,10,2,2,2,02,02,2,1940,40,0,0,0,0,0,0,199905
1,199810,199908,199808,2,1,776000,0,0,2,01,60984,1,0,1,2,3,5,4,2,2,2,3,01,1,04,07,2,1,1,02,02,1,6227,20,0,0,1,0,0,1,199810
1,199902,199906,199903,2,1,170100,0,38000,2,04,7990,0,0,1,2,3,2,2,0,1,0,2,03,2,05,10,2,1,2,02,02,1,1880,30,0,0,0,0,0,0,199902
1,199911,200003,200003,2,1,555000,0,0,2,01,8712,2,0,1,2,3,2,2,0,1,0,2,01,2,01,10,2,2,1,01,04,1,3953,35,0,0,0,0,0,0,199911
1,199906,199909,199905,2,1,146900,0,0,2,01,18000,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,2,1,2,02,02,1,1615,18,0,0,0,0,0,0,199906
1,199906,200003,199904,2,1,150000,0,58600,2,01,18844,2,0,1,2,1,3,2,1,2,1,2,01,2,01,10,1,2,2,04,03,2,1188,27,0,0,0,0,1,0,199905
1,199904,0,0,2,1,0,0,0,0,00,5923,2,0,2,0,3,2,2,1,2,0,1,01,1,05,02,2,1,2,01,01,1,1693,39,0,0,0,0,0,0,199812
1,199902,199906,199906,2,1,250000,0,45000,2,01,16655,2,0,1,2,3,4,2,1,2,1,2,01,1,05,02,1,2,2,01,01,1,2520,166,0,0,0,0,0,0,199901
1,199910,0,199908,2,1,279900,0,0,2,01,2000,1,540,2,1,3,2,3,1,2,1,2,01,2,04,10,2,1,2,02,02,1,2700,19,1,0,0,0,0,0,199908
1,200003,0,0,2,1,0,0,0,0,00,2000,0,0,2,0,3,2,2,0,2,1,4,03,2,05,10,2,1,2,02,02,1,1903,18,1,0,0,0,0,0,199911
1,199711,199904,199811,2,1,143900,0,25000,2,01,3000,2,0,2,2,3,2,2,1,2,0,1,01,1,05,02,1,1,2,02,02,1,1707,21,0,0,0,0,0,0,199709
1,199905,0,0,2,1,0,0,0,0,00,25711,2,0,1,0,3,4,2,1,2,1,2,01,1,05,02,1,2,2,02,02,1,3843,20,0,0,0,0,0,0,199905
1,199909,0,199908,2,1,250000,0,97700,2,01,40394,2,0,1,2,3,3,2,0,2,1,4,01,2,01,10,2,2,0,04,03,1,1990,25,0,0,0,0,1,0,199908
1,199911,0,199910,2,1,127000,0,0,2,01,40500,2,0,1,2,3,3,2,1,2,1,4,01,2,01,10,1,2,1,04,03,1,1795,35,0,0,0,0,0,0,199911
1,199812,199904,199811,2,1,136500,0,25000,2,04,5000,0,0,1,1,3,2,2,0,1,0,2,03,2,05,10,2,2,2,02,02,1,1776,78,0,0,0,0,0,0,199811
1,199901,199907,199904,2,1,308000,0,42500,2,01,21780,1,880,1,2,3,4,2,1,2,1,2,01,2,05,10,2,2,2,02,02,1,3812,30,0,0,0,0,0,0,199901
1,200002,0,199908,2,1,328100,0,0,2,01,10890,0,0,1,2,3,4,2,1,2,9,2,01,0,00,00,0,0,0,02,02,1,2751,45,0,0,0,0,0,0,200001
1,199809,199912,199912,2,1,79900,0,20000,2,00,2291,2,0,2,2,3,2,1,1,2,0,4,01,2,05,10,1,2,1,02,02,1,1200,78,0,0,0,0,0,0,199809
1,199810,199906,199903,2,1,90000,0,0,2,02,2000,0,0,2,2,3,3,2,0,2,0,4,03,1,05,02,2,2,2,02,02,2,1684,19,1,0,0,0,0,0,199809
1,199808,199905,199808,2,1,317000,0,80000,2,01,6283,2,0,2,2,3,3,2,1,2,1,2,01,2,01,10,1,2,1,04,03,2,2671,52,0,0,0,0,0,0,199808
1,199808,199903,199812,2,1,182000,0,35000,2,01,6396,1,1615,2,2,3,2,2,0,1,1,2,01,1,05,02,1,2,2,02,02,1,3245,125,0,0,0,0,0,0,199808
1,0,0,0,2,1,0,0,0,0,00,0,0,0,2,0,3,2,2,0,2,0,2,03,2,02,10,0,1,0,00,00,1,1515,35,0,0,0,0,0,0,199912
1,199809,199901,199807,2,1,276000,0,0,2,04,0,0,0,1,2,3,3,3,0,2,0,2,03,2,05,10,2,1,2,02,02,1,3087,26,0,0,0,0,0,0,199808
1,199909,0,0,2,1,0,0,0,0,00,10890,2,0,1,0,3,3,2,0,2,1,2,01,2,01,10,2,2,1,02,02,1,4104,23,0,0,0,0,0,0,199909
1,199903,199908,199903,2,1,174200,0,23000,0,00,31108,2,0,1,2,3,4,2,1,2,9,2,01,2,01,10,0,0,0,02,02,1,2592,18,0,0,0,0,0,0,199903
1,199912,0,200003,2,1,93900,0,0,2,01,0,2,0,2,1,3,2,1,1,2,0,4,01,2,05,10,1,2,2,04,03,2,1384,70,0,0,0,0,0,0,199911
1,199905,199908,199905,2,1,185800,0,28000,2,01,10040,0,0,1,2,3,2,2,0,2,0,1,03,2,05,10,2,1,2,02,02,1,2171,20,0,0,0,0,0,0,199904
1,199907,200002,199904,2,1,288900,0,0,2,01,5445,2,0,1,2,3,4,2,1,2,0,2,01,1,05,02,1,2,2,02,02,1,2430,20,0,0,0,0,0,0,199905
1,199911,200003,200001,2,1,233100,0,0,2,01,0,0,0,1,1,3,3,3,0,1,0,1,03,2,05,10,2,1,1,02,02,1,2255,34,0,0,0,0,0,0,199910
1,199912,0,0,2,1,0,0,0,0,00,2000,0,0,1,0,1,3,1,2,2,0,1,03,1,05,01,2,2,2,02,02,1,1827,44,1,0,0,0,0,0,199912
1,199809,199903,0,2,1,0,0,0,0,00,16659,2,0,1,0,3,3,2,1,2,0,2,01,1,05,02,2,1,2,01,01,1,2082,62,0,0,0,0,0,0,199809
1,199803,199808,199907,2,1,300000,0,0,2,01,32670,2,0,1,2,3,4,2,1,2,1,2,01,1,04,07,2,1,2,02,02,1,3456,21,0,0,0,0,0,0,199803
1,199803,199905,199901,2,1,231900,0,0,2,01,6500,2,0,1,2,3,3,2,1,2,1,2,01,2,05,10,2,1,1,02,02,1,2127,42,0,0,0,0,0,0,199803
1,199806,199903,199805,2,1,133500,0,20000,2,01,5500,0,0,1,2,3,2,2,0,1,0,2,02,2,05,10,2,1,2,02,02,1,2214,84,0,0,0,0,0,0,199806
